country,city,year,year_month,month,n_users,pct_is_hired_1mo,pct_is_unemployed,pct_job_offer,pct_job_search,pct_lost_job_1mo,pct_is_hired_1mo_male,pct_is_unemployed_male,pct_job_offer_male,pct_job_search_male,pct_lost_job_1mo_male,pct_is_hired_1mo_female,pct_is_unemployed_female,pct_job_offer_female,pct_job_search_female,pct_lost_job_1mo_female
United States,Chicago,2019,2019_12,12,214769,0.047492888,0.108023039,0.272851296,0.480516276,0.012571647,0.026350461,0.116694899,0.252211557,0.365142104,0.011293055,0.010537963,0.089572686,0.284525001,0.442594446,0.015806945
United States,Chicago,2020,2020_1,1,220714,0.070679703,0.098317279,0.34388394,0.589450601,0.011326876,0.036535019,0.080377041,0.354389683,0.431113222,0.007307004,0.025534957,0.071497881,0.321740463,0.408559318,0.020427966
United States,Chicago,2020,2020_2,2,213731,0.06082412,0.096850714,0.343890217,0.557242515,0.015907847,0.022822366,0.087485736,0.357550399,0.456447318,0.007607455,0.04776056,0.106134579,0.366164296,0.39800467,0.015920187
United States,Chicago,2020,2020_3,3,228253,0.05169702,0.382470329,0.296600702,0.47315917,0.065716551,0.033183394,0.294963498,0.269154192,0.294963498,0.044244525,0.009870207,0.286235997,0.296106203,0.27636579,0.054286137
United States,Chicago,2020,2020_4,4,209967,0.020003143,0.274805088,0.210985536,0.324336681,0.03048098,0.003954288,0.217485863,0.237257306,0.257028748,0.011862865,0.010738255,0.214765101,0.198657718,0.161073826,0.016107383
United States,Chicago,2020,2020_5,5,207516,0.024094528,0.13926637,0.208176719,0.342624183,0.011083483,0.008167599,0.130681586,0.277698371,0.253195573,0.008167599,0.005525167,0.127078844,0.215481518,0.281783524,0.016575501
United States,Chicago,2020,2020_6,6,208497,0.049880814,0.134294498,0.225902531,0.359237783,0.014388696,0.016541913,0.144741739,0.223315826,0.227451305,0.02481287,0.005617978,0.134831461,0.185393258,0.252808989,0.011235955
United States,Chicago,2020,2020_7,7,204132,0.052906943,0.166069014,0.266494229,0.533968217,0.01616601,0.016839269,0.117874884,0.282057759,0.328365749,0,0.017605634,0.099765258,0.234741784,0.381455399,0.023474178
United States,Chicago,2020,2020_8,8,205511,0.07444857,0.164954674,0.272491497,0.545956178,0.017517311,0.029607072,0.105739542,0.22416783,0.401810261,0.004229582,0.017808382,0.148403182,0.2611896,0.4570818,0.005936127
United States,Chicago,2020,2020_9,9,206357,0.070751174,0.154586469,0.280097113,0.547594702,0.017930092,0.016941974,0.105887336,0.275307073,0.338839475,0.008470987,0.035750462,0.143001847,0.262170053,0.327712566,0.017875231
United States,Chicago,2020,2020_10,10,209393,0.072590774,0.179089081,0.282244392,0.579293482,0.017192552,0.033788064,0.114034717,0.316763103,0.380115724,0.016894032,0.029322074,0.105559465,0.269763078,0.351864884,0
United States,Chicago,2020,2020_11,11,215885,0.062070084,0.177872478,0.246427496,0.537323112,0.01065382,0.020784835,0.182906551,0.261888926,0.411539741,0.008313934,0.02303882,0.074876166,0.195829974,0.28222555,0
United States,Chicago,2020,2020_12,12,206139,0.046570518,0.200350249,0.242069671,0.53168008,0.016978835,0.021427959,0.149995714,0.308562612,0.304277021,0.012856776,0.018628912,0.180079483,0.254595132,0.310481868,0
United States,Chicago,2021,2021_1,1,215528,0.068204595,0.159608032,0.305760736,0.618481125,0.015775213,0.0302415,0.138246857,0.315375643,0.414740571,0.004320214,0.036094568,0.114299465,0.270709258,0.354929916,0.006015761
United States,Chicago,2021,2021_2,2,204411,0.056259203,0.139914192,0.349296271,0.595369134,0.014187103,0.022516437,0.117085472,0.337746555,0.396289291,0.01801315,0.006480881,0.110174984,0.362929358,0.298120544,0.006480881
United States,Chicago,2021,2021_3,3,200085,0.071969413,0.141439888,0.384836445,0.700202414,0.011495115,0.013895322,0.097267253,0.328855952,0.421491431,0,0.040661426,0.115207373,0.379506641,0.630252101,0
United States,Chicago,2021,2021_4,4,156801,0.069514863,0.088647394,0.386477127,0.490430546,0.010841768,0.031994881,0.069322242,0.325281288,0.287953927,0.01066496,0.025280189,0.050560378,0.40448302,0.328642454,0
United States,Chicago,2021,2021_5,5,118120,0.077886895,0.077040298,0.356417203,0.431764307,0.011005757,0.024430465,0.024430465,0.262627496,0.213766567,0,0.041463667,0.031097751,0.342075257,0.145122836,0
United States,Chicago,2021,2021_6,6,79427,0.028957407,0.039029549,0.241731401,0.202701852,0.006295089,0.017208742,0.017208742,0.163483049,0.043021855,0.008604371,0.049800797,0.033200531,0.182602922,0.116201859,0
United States,Los Angeles,2012,2012_1,1,194867,0.199623333,0.232979417,0.680977282,1.19106878,0.009237069,0.208380909,0.231217173,0.553779402,1.301667047,0.014272665,0.349911673,0.38388368,0.652262536,1.858268787,0.013588803
United States,Los Angeles,2012,2012_2,2,198320,0.161859621,0.186567164,0.641387656,1.073517547,0.008572005,0.189678113,0.203833197,0.563372307,1.17204088,0.002831017,0.28555301,0.308795697,0.541222565,1.603745393,0.006640768
United States,Los Angeles,2012,2012_3,3,208359,0.171338891,0.198695521,0.720871189,1.133140397,0.011998522,0.116705116,0.21983987,0.640521102,1.169765233,0.018998507,0.310313163,0.348310693,0.702954308,1.75738577,0.006332922
United States,Los Angeles,2012,2012_4,4,209539,0.190895251,0.20139449,0.699631095,1.131054362,0.013362668,0.179082137,0.235212359,0.64416112,1.229519151,0.013364339,0.297730977,0.319669049,0.636204087,1.714303623,0.025072082
United States,Los Angeles,2012,2012_5,5,214672,0.23105016,0.218472833,0.701069539,1.174815533,0.011179846,0.21098695,0.260477716,0.612122633,1.333645907,0.033862103,0.374358022,0.361982551,0.584741043,1.871790112,0.003093868
United States,Los Angeles,2012,2012_6,6,218023,0.262816308,0.254101631,0.64167542,1.128779991,0.016512019,0.226453937,0.285640762,0.52238806,1.222336593,0.033453423,0.399790879,0.402866193,0.55970723,1.703724206,0.018451887
United States,Los Angeles,2012,2012_7,7,223303,0.206893772,0.218537145,0.646654993,1.013869048,0.013882483,0.161963811,0.22776161,0.556750601,1.202075161,0.017714792,0.322214929,0.322214929,0.566859598,1.479801897,0.023867773
United States,Los Angeles,2012,2012_8,8,229441,0.250609089,0.208768267,0.637636691,1.068248482,0.010460205,0.200813169,0.262792543,0.555335184,1.132982943,0.01487505,0.416157383,0.369594319,0.520924277,1.711192596,0.011640766
United States,Los Angeles,2012,2012_9,9,230840,0.203604228,0.193640617,0.592618264,0.966903483,0.00909721,0.222897173,0.247391368,0.502130995,1.161024837,0.007348258,0.34261242,0.274089936,0.471092077,1.418986438,0.025695931
United States,Los Angeles,2012,2012_10,10,236910,0.184880334,0.193322359,0.599805833,0.992782069,0.008019923,0.222397589,0.265442284,0.499796733,1.145467155,0.009565488,0.276683156,0.282272715,0.491881166,1.450490484,0.011179117
United States,Los Angeles,2012,2012_11,11,237982,0.168500139,0.154633544,0.574413191,0.828634098,0.010504996,0.184082813,0.181692127,0.485309235,0.906069951,0.016734801,0.23892871,0.286158804,0.488970384,1.25576485,0.013891204
United States,Los Angeles,2012,2012_12,12,236859,0.120746942,0.141012163,0.537872743,0.696616975,0.007599458,0.155908949,0.167901945,0.424552062,0.825118131,0.009594397,0.191885203,0.225256542,0.453294029,1.015044912,0.01112378
United States,Los Angeles,2013,2013_1,1,243764,0.173938728,0.189527576,0.657193023,0.957073235,0.012717218,0.188468519,0.237330727,0.546791382,0.993531574,0.030248034,0.27089993,0.254645934,0.571598851,1.411388633,0.021671994
United States,Los Angeles,2013,2013_2,2,243955,0.141419524,0.150027669,0.597241295,0.819823328,0.008198233,0.151043361,0.167309569,0.513547428,0.906260166,0.009294976,0.223457598,0.198931764,0.479616307,1.130913451,0.010900371
United States,Los Angeles,2013,2013_3,3,250677,0.151589496,0.162360328,0.634681283,0.875628797,0.010371913,0.183274504,0.158385374,0.524934383,0.945786949,0.009050593,0.203450736,0.237799561,0.605067773,1.228631067,0.007926652
United States,Los Angeles,2013,2013_4,4,255260,0.149651336,0.155527697,0.650317324,0.887330565,0.009402178,0.144025171,0.139593627,0.562806053,0.912898008,0.015510403,0.200887034,0.279154709,0.547873728,1.207931124,0.013044613
United States,Los Angeles,2013,2013_5,5,255402,0.188722093,0.188722093,0.610410255,0.991378298,0.010963109,0.173572478,0.171347189,0.509590992,1.090391206,0.013351729,0.262715427,0.283732661,0.520176545,1.384510298,0.010508617
United States,Los Angeles,2013,2013_6,6,256651,0.240793919,0.194427452,0.559125038,0.981878115,0.010909757,0.208601482,0.213039812,0.4904354,1.087390706,0.011095824,0.350986663,0.32498765,0.522580142,1.349348725,0.018199308
United States,Los Angeles,2013,2013_7,7,257729,0.187794156,0.197106263,0.541654218,0.92422661,0.013580156,0.178623261,0.23221024,0.388505593,1.042713287,0.004465582,0.270767613,0.304942166,0.499474238,1.193480547,0.02891693
United States,Los Angeles,2013,2013_8,8,259725,0.220232939,0.163634614,0.532486284,0.910578496,0.007700452,0.181171428,0.161286759,0.388855748,1.036212192,0.024303484,0.322741466,0.270263179,0.519535042,1.296213692,0.005247829
United States,Los Angeles,2013,2013_9,9,258178,0.172749034,0.14137533,0.466732254,0.847864652,0.008133923,0.192548809,0.154486835,0.37390292,0.891097976,0.004477879,0.227224123,0.216531223,0.403656972,1.200278015,0.0213858
United States,Los Angeles,2013,2013_10,10,259797,0.17051775,0.133565823,0.520791233,0.829108881,0.010007814,0.165292948,0.167526637,0.440036632,0.893475396,0.013402131,0.24936304,0.168049005,0.460779531,1.230552393,0.010841871
United States,Los Angeles,2013,2013_11,11,258154,0.137127451,0.123569652,0.464451451,0.741805279,0.011233605,0.132724451,0.139473151,0.366679414,0.848086743,0.013497402,0.207350012,0.144599351,0.436526342,0.982184269,0.010913159
United States,Los Angeles,2013,2013_12,12,256660,0.104807917,0.114158809,0.422738253,0.61949661,0.00740279,0.117362945,0.15798858,0.322748098,0.735775385,0.013541878,0.138650103,0.158061117,0.374355277,0.834673618,0.024957018
United States,Los Angeles,2014,2014_1,1,264939,0.140032234,0.148336032,0.526158852,0.843590411,0.009436134,0.148077174,0.143721963,0.391968991,0.96903445,0.010888028,0.168408672,0.211179128,0.491860248,1.120051325,0.010692614
United States,Los Angeles,2014,2014_2,2,269409,0.118407329,0.124346254,0.486620714,0.726776017,0.01039312,0.118417087,0.122723162,0.404771132,0.80308315,0.008612152,0.156523585,0.161829469,0.451000159,1.02934154,0.018570595
United States,Los Angeles,2014,2014_3,3,282818,0.130119016,0.131533354,0.51092929,0.746062839,0.008486023,0.133801639,0.140073591,0.382589062,0.802809834,0.008362602,0.169843845,0.200263638,0.519671466,1.03680795,0.010139931
United States,Los Angeles,2014,2014_4,4,280715,0.130025114,0.123612917,0.491958036,0.767682525,0.009974529,0.136775877,0.119941923,0.387180944,0.85432317,0.012625466,0.163085685,0.194149625,0.362412633,1.022521356,0.005177323
United States,Los Angeles,2014,2014_5,5,284312,0.164607896,0.157221644,0.470609753,0.772390895,0.009496609,0.172690011,0.164367601,0.378669663,0.902981503,0.012483615,0.192416235,0.184719585,0.402791318,0.997998871,0.010262199
United States,Los Angeles,2014,2014_6,6,282795,0.195548012,0.15700419,0.462172245,0.810127478,0.009193939,0.162739089,0.160625594,0.369861566,0.904575716,0.010567473,0.243921426,0.204997794,0.417780315,0.98606534,0.010379635
United States,Los Angeles,2014,2014_7,7,286990,0.13449946,0.139377679,0.485034322,0.739398585,0.011150214,0.114335606,0.149675703,0.378346915,0.787876268,0.012472975,0.139538489,0.173131089,0.447039975,1.023282255,0.015504277
United States,Los Angeles,2014,2014_8,8,284676,0.188986778,0.121190406,0.497758856,0.698337759,0.008430637,0.16157493,0.123307184,0.429449157,0.761102961,0.014881901,0.242181193,0.161454129,0.398427124,0.97393297,0.013020494
United States,Los Angeles,2014,2014_9,9,282742,0.161277773,0.117421536,0.50399304,0.672344399,0.007780945,0.154798762,0.144048848,0.421396629,0.692294462,0.008599931,0.250172992,0.157023474,0.460424762,0.838345665,0.007984244
United States,Los Angeles,2014,2014_10,10,285107,0.140648949,0.098910234,0.490342222,0.65378963,0.011574602,0.123051682,0.099304866,0.42096628,0.67786365,0.021588014,0.204428397,0.138055541,0.38761748,0.878776616,0.007964743
United States,Los Angeles,2014,2014_11,11,283844,0.108510308,0.090190386,0.420653598,0.54924536,0.01021688,0.089020127,0.112903576,0.33219706,0.610113555,0.017369781,0.119531437,0.148750232,0.32671926,0.757032433,0.007968762
United States,Los Angeles,2014,2014_12,12,283592,0.07581314,0.082160287,0.405159525,0.693954695,0.007405004,0.071588173,0.088942881,0.33407814,0.856888735,0.008677354,0.104895105,0.115653577,0.290478752,0.825712749,0.008068854
United States,Los Angeles,2015,2015_1,1,291318,0.104010051,0.093025491,0.48229083,0.664222602,0.007208617,0.110527194,0.089673006,0.402485819,0.719469469,0.010427094,0.128673632,0.123526687,0.391167842,0.75917443,0.012867363
United States,Los Angeles,2015,2015_2,2,291476,0.082682622,0.078565645,0.506045095,0.588041554,0.005489303,0.086089239,0.094488189,0.428346457,0.669816273,0.00839895,0.08022982,0.087993996,0.408913274,0.724656435,0
United States,Los Angeles,2015,2015_3,3,299811,0.114738952,0.084052953,0.506986068,0.55534987,0.006003782,0.106987079,0.072010534,0.409431323,0.574026829,0.010287219,0.151394627,0.110338457,0.420825742,0.685124836,0
United States,Los Angeles,2015,2015_4,4,302024,0.093701163,0.083105978,0.500622467,0.595316928,0.00662199,0.098514079,0.098514079,0.430999097,0.628027256,0.00615713,0.107414133,0.084396818,0.398966778,0.731439094,0.007672438
United States,Los Angeles,2015,2015_5,5,306443,0.095939539,0.093328939,0.49731924,0.535172936,0.005873849,0.077443548,0.097823429,0.415749572,0.552294775,0.016303905,0.108960065,0.124163795,0.4054328,0.760186499,0.007601865
United States,Los Angeles,2015,2015_6,6,309847,0.129418713,0.106504178,0.48217346,0.601587235,0.012264117,0.11835044,0.102026241,0.408104965,0.632562695,0.016324199,0.144603988,0.152214724,0.372926074,0.778832006,0.005073824
United States,Los Angeles,2015,2015_7,7,315884,0.108267592,0.099087007,0.497334465,0.548619113,0.008864013,0.098109883,0.094105398,0.39844626,0.574643601,0.014015698,0.123143231,0.130839683,0.423304856,0.72859745,0.01282742
United States,Los Angeles,2015,2015_8,8,316843,0.132242151,0.097840255,0.510978623,0.543802451,0.005681047,0.121450114,0.08501508,0.45341376,0.633564763,0.006072506,0.184544406,0.135845188,0.445982314,0.73305139,0.012815584
United States,Los Angeles,2015,2015_9,9,316773,0.113014682,0.081762019,0.472893839,0.525612978,0.008839137,0.091211286,0.097292038,0.389168153,0.589832982,0.00810767,0.118620903,0.108306042,0.420330591,0.737512571,0.007736146
United States,Los Angeles,2015,2015_10,10,318734,0.102907126,0.080004016,0.491946262,0.474063012,0.00752979,0.084987555,0.080940529,0.42696129,0.522066412,0.008094053,0.142760733,0.119399886,0.433473498,0.607382028,0.007786949
United States,Los Angeles,2015,2015_11,11,313937,0.080589418,0.060203162,0.470476561,0.423970414,0.005096564,0.059410403,0.073750845,0.432261897,0.4916723,0.008194538,0.085076968,0.085076968,0.441336772,0.619466674,0.007975966
United States,Los Angeles,2015,2015_12,12,311148,0.065242264,0.072955635,0.440626326,0.373134328,0.004499466,0.074467865,0.066193658,0.357859463,0.42405312,0.004137104,0.079447701,0.090406005,0.408196811,0.487644513,0.005479152
United States,Los Angeles,2016,2016_1,1,320221,0.077134229,0.083379916,0.474359895,0.470924768,0.00936853,0.056701535,0.074298563,0.398865969,0.434060025,0.013686577,0.113719643,0.123828056,0.424553335,0.697480478,0.015162619
United States,Los Angeles,2016,2016_2,2,321925,0.078589734,0.068338899,0.501359012,0.428360643,0.007765784,0.066997714,0.061086151,0.429573579,0.443367226,0.005911563,0.087475558,0.079757127,0.470824328,0.519707729,0.012864053
United States,Los Angeles,2016,2016_3,3,328612,0.074556011,0.071208599,0.523413631,0.451900722,0.006390515,0.052523052,0.05446835,0.441582695,0.449363887,0.013617087,0.102614094,0.100048742,0.484851594,0.551550755,0.002565352
United States,Los Angeles,2016,2016_4,4,332551,0.076078556,0.078183497,0.479324976,0.450156517,0.005111998,0.077115867,0.06362059,0.42220937,0.535955273,0.007711587,0.11254924,0.081853993,0.480892209,0.534608891,0.002557937
United States,Los Angeles,2016,2016_5,5,336247,0.078811112,0.076729309,0.480599083,0.474651075,0.008624612,0.057552853,0.088247707,0.431646395,0.514138817,0.015347427,0.107488355,0.071658904,0.440190408,0.603982188,0.010236986
United States,Los Angeles,2016,2016_6,6,344047,0.090975942,0.097370417,0.476969716,0.481910902,0.007266449,0.08111524,0.101865651,0.413121805,0.52441946,0.007545604,0.098811726,0.093744458,0.461121386,0.582735818,0.007600902
United States,Los Angeles,2016,2016_7,7,346806,0.079583398,0.074969868,0.431653432,0.448665825,0.008650369,0.071807857,0.08503562,0.362818647,0.478089155,0.009448402,0.093368325,0.111032603,0.378520238,0.620773191,0.01514081
United States,Los Angeles,2016,2016_8,8,344032,0.110454841,0.081097107,0.494721421,0.472630453,0.008138778,0.074582624,0.087969249,0.44558337,0.523990744,0.009561875,0.146303901,0.100102669,0.418377823,0.621149897,0.00513347
United States,Los Angeles,2016,2016_9,9,348085,0.095091716,0.067512246,0.428918224,0.413692058,0.00746944,0.073614074,0.05473867,0.402046094,0.428471659,0.013212782,0.129962795,0.096835024,0.389888385,0.52749605,0.00764487
United States,Los Angeles,2016,2016_10,10,353721,0.076614055,0.06247862,0.402859881,0.403425298,0.006219591,0.067477648,0.046859478,0.352383273,0.386122097,0.007497516,0.091642695,0.073823282,0.369116412,0.557493063,0.00254563
United States,Los Angeles,2016,2016_11,11,359511,0.06647919,0.059247144,0.352423153,0.366887244,0.008066513,0.062990959,0.055580258,0.285311991,0.461316141,0.005558026,0.077645585,0.082654978,0.360676268,0.505948654,0.002504696
United States,Los Angeles,2016,2016_12,12,341917,0.052351887,0.055569042,0.324055253,0.300950231,0.005849373,0.050555134,0.060277275,0.293608664,0.299441949,0.007777713,0.061556579,0.077614816,0.299753774,0.385397709,0.002676373
United States,Los Angeles,2017,2017_1,1,361323,0.069466931,0.057289461,0.366154383,0.384420588,0.005535214,0.07567368,0.055370986,0.332225914,0.350682909,0.007382798,0.062030122,0.066992532,0.312631814,0.528496638,0.002481205
United States,Los Angeles,2017,2017_2,2,356568,0.051883512,0.056651186,0.388705661,0.362343228,0.005609028,0.035684102,0.058221429,0.369987792,0.431965443,0.009390553,0.068534877,0.053304904,0.401055945,0.441669205,0
United States,Los Angeles,2017,2017_3,3,358104,0.067578134,0.059759176,0.440095615,0.381732681,0.005305721,0.06204757,0.054526652,0.417410924,0.345962207,0.005640688,0.09718173,0.09718173,0.429645542,0.493580891,0.005114828
United States,Los Angeles,2017,2017_4,4,352338,0.062156225,0.051654945,0.372369713,0.345123149,0.007095459,0.059127582,0.049590875,0.305174617,0.352858151,0.015258731,0.068603393,0.065964801,0.33510119,0.459115016,0.007915776
United States,Los Angeles,2017,2017_5,5,355190,0.069821786,0.058278668,0.395844478,0.380359807,0.007038486,0.068732459,0.047730874,0.339843825,0.364663879,0.00763694,0.065754866,0.084166228,0.310362967,0.565491846,0.010520779
United States,Los Angeles,2017,2017_6,6,355910,0.080919334,0.069961507,0.365260881,0.413868675,0.005057458,0.066532335,0.070334182,0.317454283,0.382085694,0.009504619,0.076896561,0.066290139,0.289025005,0.50645666,0.002651606
United States,Los Angeles,2017,2017_7,7,361376,0.070010183,0.065305942,0.346453555,0.376616045,0.008855043,0.052998183,0.054890975,0.285811629,0.380451242,0.007571169,0.100277081,0.063332894,0.321942209,0.46971896,0.005277741
United States,Los Angeles,2017,2017_8,8,371071,0.080847062,0.060904786,0.371626993,0.414745426,0.006198275,0.057633673,0.059492824,0.343942887,0.422027218,0.001859151,0.090004372,0.061717283,0.352302826,0.519453802,0.00771466
United States,Los Angeles,2017,2017_9,9,369420,0.070380597,0.05819934,0.332412972,0.37761897,0.00703806,0.054431473,0.054431473,0.2815421,0.36600473,0.013138631,0.083411532,0.062558649,0.312793244,0.445730372,0.005213221
United States,Los Angeles,2017,2017_10,10,371692,0.06483863,0.057036471,0.341680746,0.359975464,0.005918879,0.041097682,0.059778446,0.343726065,0.390427976,0.009340382,0.067734792,0.072945161,0.273544353,0.445486518,0.005210369
United States,Los Angeles,2017,2017_11,11,366077,0.054360148,0.051901649,0.309770895,0.368774875,0.006555998,0.022759602,0.056899004,0.301564723,0.428639165,0.011379801,0.066893212,0.048163112,0.26222139,0.473603939,0
United States,Los Angeles,2017,2017_12,12,363742,0.045361822,0.047561183,0.268596973,0.289490903,0.007972684,0.036290015,0.043930018,0.280770112,0.294140118,0.005730002,0.067986511,0.065267051,0.252909823,0.358968781,0.010877842
United States,Los Angeles,2018,2018_1,1,370270,0.065897858,0.057255516,0.313554973,0.397817809,0.004861317,0.048573617,0.059782913,0.306387431,0.382984288,0.00934108,0.066221657,0.076817122,0.291375291,0.511231193,0
United States,Los Angeles,2018,2018_2,2,364717,0.049353334,0.049901705,0.299410228,0.349037747,0.007403,0.036212549,0.040024396,0.308759625,0.339254403,0.009529618,0.043232727,0.062147045,0.232375909,0.416114999,0.013510227
United States,Los Angeles,2018,2018_3,3,374144,0.059068166,0.046506158,0.321801232,0.377127523,0.005880089,0.039447732,0.046961585,0.29679722,0.377571147,0.007513854,0.058616647,0.071938612,0.293083236,0.404987744,0.010657572
United States,Los Angeles,2018,2018_4,4,370766,0.056369786,0.052593819,0.292637405,0.39027311,0.007551933,0.039784783,0.053046378,0.28228251,0.36943013,0.00568354,0.056981603,0.07868888,0.238780051,0.407011451,0.005426819
United States,Los Angeles,2018,2018_5,5,374303,0.057707259,0.061714707,0.30403176,0.417308972,0.00908355,0.034018105,0.041577684,0.287263999,0.410107157,0.007559579,0.067702974,0.067702974,0.224773872,0.452255863,0.002708119
United States,Los Angeles,2018,2018_6,6,377889,0.071978809,0.071978809,0.272302184,0.423669384,0.007674211,0.062169138,0.064053051,0.231721332,0.354175694,0.013187393,0.073144962,0.094817544,0.230271178,0.417197193,0.005418145
United States,Los Angeles,2018,2018_7,7,379636,0.063218451,0.060847759,0.296336491,0.417505189,0.007638896,0.0339098,0.058400211,0.275046155,0.354169022,0.003767756,0.079347707,0.06293094,0.235306994,0.421363686,0.005472256
United States,Los Angeles,2018,2018_8,8,381623,0.077039382,0.07546715,0.301868598,0.444417658,0.009957471,0.068126337,0.068126337,0.263043355,0.393618833,0.020816381,0.076636742,0.073899715,0.25728049,0.500875848,0.008211079
United States,Los Angeles,2018,2018_9,9,383354,0.070430985,0.065996442,0.271289722,0.395456941,0.006260532,0.043811193,0.053335365,0.201912454,0.329536363,0.003809669,0.076804916,0.087777046,0.186526223,0.436142199,0.008229098
United States,Los Angeles,2018,2018_10,10,388981,0.076610426,0.066327147,0.278162687,0.398219964,0.006684131,0.049155843,0.049155843,0.223091903,0.3440909,0.003781219,0.049333991,0.0602971,0.216521405,0.44400592,0.005481555
United States,Los Angeles,2018,2018_11,11,388614,0.053523548,0.05686877,0.237510743,0.356909427,0.009006366,0.036351809,0.051657834,0.162626514,0.336732546,0.009566266,0.030294685,0.071605618,0.206554668,0.388322776,0.011016249
United States,Los Angeles,2018,2018_12,12,383331,0.038087188,0.061565592,0.213914346,0.334958561,0.008087006,0.026990553,0.053981107,0.169654906,0.333526123,0.009639483,0.02878112,0.074830911,0.192833501,0.273420636,0.002878112
United States,Los Angeles,2019,2019_1,1,396419,0.060037486,0.08526332,0.272186752,0.473741168,0.011856142,0.031812568,0.067367791,0.247015233,0.404206744,0.00748531,0.071405031,0.090629463,0.241678568,0.510820609,0.013731737
United States,Los Angeles,2019,2019_2,2,390242,0.064831566,0.063806561,0.253432485,0.439983395,0.008968794,0.028874473,0.061598876,0.215596065,0.386917939,0.005774895,0.073161123,0.067533345,0.205413923,0.43615285,0.008441668
United States,Los Angeles,2019,2019_3,3,400540,0.064912368,0.081639786,0.274878913,0.505567484,0.010485844,0.036153978,0.058988069,0.258786368,0.405305121,0.003805682,0.036214725,0.083572443,0.231217093,0.562721119,0.005571496
United States,Los Angeles,2019,2019_4,4,399031,0.06641088,0.072174844,0.246096168,0.532790685,0.011527926,0.040346596,0.074929393,0.195969183,0.46110396,0.009606332,0.056703808,0.065209379,0.209804088,0.501828698,0
United States,Los Angeles,2019,2019_5,5,399058,0.08996186,0.088708909,0.240817124,0.539520571,0.009271835,0.060122961,0.058183511,0.232734043,0.403405675,0.009697252,0.054075592,0.085382514,0.142304189,0.483834244,0
United States,Los Angeles,2019,2019_6,6,396143,0.09365305,0.115614816,0.218607927,0.570501056,0.021961766,0.037296586,0.06674126,0.198260801,0.394558624,0.007851913,0.064291768,0.087670592,0.169496479,0.54063532,0.014611765
United States,Los Angeles,2019,2019_7,7,403349,0.092227823,0.097434232,0.233296723,0.591299346,0.013139985,0.054673618,0.054673618,0.193310292,0.453009978,0.005857888,0.081749438,0.084669061,0.17809699,0.481737759,0.008758868
United States,Los Angeles,2019,2019_8,8,400804,0.109779344,0.104040878,0.228041636,0.649195118,0.012225427,0.06385696,0.085807791,0.179597701,0.423052363,0.00997765,0.080587393,0.074617956,0.140281757,0.537249284,0.005969436
United States,Los Angeles,2019,2019_9,9,399884,0.092776905,0.092526833,0.223314761,0.604425283,0.012753699,0.030268787,0.066591331,0.185648559,0.381386714,0.008071676,0.051799263,0.063987324,0.176726896,0.502757549,0.009141046
United States,Los Angeles,2019,2019_10,10,410133,0.100211395,0.104356392,0.236996291,0.625894527,0.016823811,0.033977575,0.059960426,0.215857534,0.391741451,0.011992085,0.054252818,0.081379227,0.189884863,0.494303454,0.009042136
United States,Los Angeles,2019,2019_11,11,407902,0.082617884,0.093404788,0.193673971,0.548906355,0.013973945,0.020261782,0.062811525,0.18235604,0.348502654,0.010130891,0.064904961,0.092721372,0.126719209,0.519239685,0.01236285
United States,Los Angeles,2019,2019_12,12,409057,0.059160459,0.099497136,0.168436184,0.526332516,0.016868065,0.020375313,0.06112594,0.13855213,0.340267732,0.010187657,0.047086891,0.069060773,0.166373682,0.401808137,0.009417378
United States,Los Angeles,2020,2020_1,1,423684,0.083788862,0.112583907,0.219031165,0.649068645,0.013925473,0.037742595,0.087403905,0.196658787,0.442978884,0.011918714,0.06105938,0.112959853,0.158754389,0.534269577,0.012211876
United States,Los Angeles,2020,2020_2,2,406972,0.086738154,0.098532577,0.210825315,0.600286998,0.019165938,0.02086463,0.085544984,0.173176431,0.371390419,0.022951093,0.048095421,0.073746313,0.160318071,0.4072079,0.006412723
United States,Los Angeles,2020,2020_3,3,434756,0.060263688,0.450827591,0.175040712,0.561694376,0.091085574,0.018038964,0.300649403,0.150324701,0.344744648,0.046099575,0.0508358,0.493406298,0.116623307,0.463502886,0.071768189
United States,Los Angeles,2020,2020_4,4,401434,0.030889262,0.293946203,0.141741855,0.345511342,0.032633011,0.008809408,0.211425803,0.136545831,0.286305775,0.03083293,0.013173061,0.302980405,0.131730611,0.253581426,0.029639387
United States,Los Angeles,2020,2020_5,5,400498,0.034207412,0.152560063,0.148814726,0.371038058,0.015730416,0.013574661,0.13800905,0.126696833,0.255656109,0.011312217,0.006787484,0.13914342,0.125568452,0.302043033,0.010181226
United States,Los Angeles,2020,2020_6,6,408675,0.05481128,0.134825962,0.155624885,0.406924818,0.015660366,0.020435039,0.090822397,0.158939194,0.240679352,0.00454112,0.026841134,0.120785103,0.11407482,0.312028183,0.013420567
United States,Los Angeles,2020,2020_7,7,402397,0.061133657,0.166999257,0.171223941,0.540759499,0.018141288,0.020844914,0.085695757,0.162127108,0.358995738,0.016212711,0.031364349,0.209095661,0.101062903,0.36243248,0.010454783
United States,Los Angeles,2020,2020_8,8,399754,0.083801538,0.170604922,0.178609845,0.57260215,0.013258154,0.039966146,0.089336092,0.181023133,0.333834869,0.007052849,0.025077022,0.157626997,0.114637816,0.333166153,0.014329727
