"country","metro_area_name","year","month","n_users","pct_is_hired_1mo","pct_is_unemployed","pct_job_offer","pct_job_search","pct_lost_job_1mo","pct_is_hired_1mo_male","pct_is_unemployed_male","pct_job_offer_male","pct_job_search_male","pct_lost_job_1mo_male","pct_is_hired_1mo_female","pct_is_unemployed_female","pct_job_offer_female","pct_job_search_female","pct_lost_job_1mo_female"
"United States","Chicago",2017,6,185417,0.0717302081254685,0.0652583096479827,0.619684279219273,0.391010533014772,0.00539324873123824,0.0413487200691651,0.0413487200691651,0.69165131752058,0.454835920760816,0.00751794910348457,0.0770824300236065,0.0915353856530327,0.809365515247868,0.47212988389459,0
"United States","Chicago",2017,7,187077,0.0657483282284834,0.0657483282284834,0.592269493310241,0.365090310406945,0.00534539253890109,0.0528122524425667,0.0641291636802595,0.637519333056698,0.403636500811045,0.00377230374589762,0.0824842309558467,0.0776322173702086,0.732654051431344,0.460941290635614,0
"United States","Chicago",2017,8,194672,0.0739705761485987,0.0606147776773239,0.592791978301964,0.381667625544506,0.0056505301224624,0.0594265339474075,0.0668548506908335,0.616550289704353,0.47541227157926,0.00371415837171297,0.131640808650682,0.0893276915843912,0.695815702867889,0.554771979313587,0
"United States","Chicago",2017,9,193996,0.0613414709581641,0.048454607311491,0.568052949545351,0.354646487556444,0.0020618981834677,0.0184774575018477,0.0332594235033259,0.587583148558758,0.413895048041389,0,0.103714878370734,0.0612860644917971,0.777861587780502,0.495002828587592,0
"United States","Chicago",2017,10,195608,0.053678786143716,0.0567461453519283,0.565927773915177,0.353257535479122,0.00664594495112674,0.0553730296430285,0.0406068884048876,0.7124663147403,0.39499427812027,0,0.0614511935712597,0.0519971637910659,0.709052233514536,0.368707161427558,0.0141810446702907
"United States","Chicago",2017,11,193976,0.0402111601435229,0.0592856848269889,0.508310306429661,0.361384913597558,0.00721738771806821,0.0447243859714509,0.0559054824643137,0.622414371436026,0.424881666728784,0.0111810964928627,0.0480145964373169,0.062418975368512,0.62418975368512,0.393719690785999,0.00480145964373169
"United States","Chicago",2017,12,192219,0.0332953558181033,0.045781114249892,0.431799145766027,0.283530764388536,0.0072833590852101,0.0374349567626249,0.0486654437914124,0.452962976827762,0.336914610863624,0,0.0536349895167975,0.0585108976546882,0.614364425374226,0.28280267199766,0
"United States","Chicago",2018,1,197481,0.0541824276765866,0.0470931380740426,0.564104901231005,0.38636628333865,0.00405102263002517,0.0611488795367073,0.0611488795367073,0.669040681989857,0.474803064637963,0.00359699291392396,0.0838847982104576,0.0699039985087147,0.699039985087147,0.461366390157517,0.00932053313449529
"United States","Chicago",2018,2,197006,0.0340091164736099,0.0380699065003096,0.518765925910886,0.342629158502787,0.00507598753337462,0.0435003262524469,0.0326252446893352,0.54737910534329,0.31537736533024,0,0.0467551898260707,0.0514307088086778,0.649897138582383,0.472227417243314,0.0187020759304283
"United States","Chicago",2018,3,200794,0.0478101935316792,0.0483082163809676,0.525912128848472,0.362560634281901,0.00348615994501828,0.0216426793637052,0.0468924719546947,0.515817191501641,0.407603794683115,0.00721422645456841,0.0374531835205993,0.0421348314606742,0.603932584269663,0.411985018726592,0.00468164794007491
"United States","Chicago",2018,4,199019,0.0512513880584266,0.0442168838151131,0.503971982574528,0.349212889221632,0.00452218129927293,0.00732118017424409,0.0512482612197086,0.530785562632696,0.329453107840984,0.00732118017424409,0.0663664375444418,0.0663664375444418,0.625740696847594,0.421900924389666,0
"United States","Chicago",2018,5,199586,0.0616275690679707,0.0661369033900173,0.510556852685058,0.406341126131091,0.00551140861583478,0.0438372177979104,0.0621027252137064,0.482209395777015,0.427412873529627,0.0073062029663184,0.0523136919199125,0.104627383839825,0.580206401293575,0.537404289722737,0.0142673705236125
"United States","Chicago",2018,6,199809,0.0630602225124994,0.0695664359463287,0.457937330150293,0.378361335074997,0.00500477956448408,0.0293804399720886,0.0440706599581329,0.510485144515039,0.414998714605751,0.00734510999302215,0.0577728563863078,0.0962880939771797,0.500698088681334,0.394781185306437,0
"United States","Chicago",2018,7,198757,0.0533314549927801,0.0543377088605684,0.473442444794397,0.360742011602107,0.00553439627283567,0.0259865612354754,0.0334112930170398,0.426922077439953,0.326688198388833,0.0037123658907822,0.048854365137525,0.048854365137525,0.478772778347745,0.415262103668963,0.0048854365137525
"United States","Chicago",2018,8,202860,0.0793650793650794,0.0675342600808439,0.496401459134378,0.402740806467515,0.00640836044562753,0.0515122525572154,0.0404739127235264,0.493045845904776,0.312752961954522,0.00735889322245934,0.129957643434732,0.101078167115903,0.510204081632653,0.462071621101271,0.0192529842125529
"United States","Chicago",2018,9,205432,0.0520853615795008,0.048677908018225,0.429339148720745,0.355348728533043,0.00340745356127575,0.0183042905256992,0.047591155366818,0.413676965880802,0.355103236198565,0.0109825743154195,0.0574960471467587,0.0383306980978391,0.459968377174069,0.41205500455177,0
"United States","Chicago",2018,10,207659,0.0553792515614541,0.054416134142994,0.428587251214732,0.366947736433287,0.00770493934768057,0.0513158859321164,0.0696429880507294,0.447181291694157,0.329887838135034,0.0036654204237226,0.0384800384800385,0.0529100529100529,0.442520442520442,0.476190476190476,0.00481000481000481
"United States","Chicago",2018,11,207963,0.0442386386039824,0.0528940244178051,0.369777316157201,0.300053374879185,0.00480854767434592,0.0293287384976354,0.0403270154342486,0.359277046596033,0.267624738790923,0,0.028989708653428,0.0628110354157607,0.367202976276755,0.430014011692516,0.00966323621780934
"United States","Chicago",2018,12,206761,0.0290190122895517,0.0580380245791034,0.34242434501671,0.330333089896064,0.00773840327721379,0.018385732671447,0.0735429306857878,0.375068946497518,0.327266041551756,0.00735429306857878,0.0393720163393868,0.0639795265515035,0.369112653181751,0.359269649096904,0.00492150204242335
"United States","Chicago",2019,1,215182,0.0571609149464175,0.0762145532618899,0.422433103140597,0.430333392198232,0.0074355661718917,0.0596052031836191,0.0946670874092774,0.469829248623821,0.459310683356124,0.00350618842256583,0.0559388402013798,0.0839082603020697,0.45217229162782,0.39623345142644,0.00466157001678165
"United States","Chicago",2019,2,210551,0.045119709714036,0.0522438744057259,0.402752777236869,0.397053445483517,0.00617427606613125,0.0289341386668596,0.0614850446670766,0.430395312669536,0.415928243336106,0.00361676733335745,0.0380300437345503,0.0522913101350067,0.418330481080053,0.513405590416429,0.00475375546681879
"United States","Chicago",2019,3,214694,0.0582224002533839,0.0726615555162231,0.396843880127065,0.43410621628923,0.0107129216466226,0.0467895191477109,0.0431903253671178,0.45709761013533,0.385113734523467,0.0107975813417794,0.0618664636177604,0.0904202160567268,0.371198781706563,0.52348546138105,0.0237947936991386
"United States","Chicago",2019,4,212988,0.0666704227468214,0.0610363025146957,0.404248126655023,0.446504028395966,0.00845118034818863,0.0325567935175807,0.0687310085371147,0.408768629720735,0.358124728693387,0.00723484300390682,0.101414980441397,0.0869271260926257,0.415318491331434,0.46361133916067,0.0096585695658473
"United States","Chicago",2019,5,212981,0.0816974284091069,0.0652640376371601,0.385010869514182,0.453561585305731,0.00798193266065987,0.0653760941415756,0.0254240366106127,0.374096538699016,0.305088439327353,0.0108960156902626,0.0724847781965787,0.091814052382333,0.381753165168648,0.483231854643858,0.00966463709287716
"United States","Chicago",2019,6,208645,0.0752474298449519,0.0953773155359582,0.361379376452827,0.468259483812217,0.0196506026983632,0.0294702718632579,0.110513519487217,0.346275694393281,0.349959478376188,0.014735135931629,0.0495810402102236,0.114036392483514,0.396648321681789,0.500768506123258,0.0247905201051118
"United States","Chicago",2019,7,208154,0.0686991362164551,0.0816703017957858,0.370879252860863,0.51260124715355,0.0100886843394794,0.0223239200803661,0.0558098002009153,0.427875134873684,0.427875134873684,0.00372065334672769,0.0354394491697043,0.0607533414337789,0.405022276225192,0.455650060753341,0.0050627784528149
"United States","Chicago",2019,8,210250,0.0894173602853745,0.0989298454221165,0.375267538644471,0.52794292508918,0.0147443519619501,0.0598488815740256,0.108476097852921,0.37405550983766,0.422682726116556,0.0224433305902596,0.075765228810991,0.101020305081321,0.358622083038691,0.47479543388221,0.0101020305081321
"United States","Chicago",2019,9,211841,0.076000396523808,0.0939383783120359,0.325715985102034,0.497070916394843,0.0113292516557229,0.0558721644876522,0.0968450851119306,0.335232986925914,0.376205907550192,0.0223488657950609,0.0460028624003271,0.0868942956450624,0.316908607646698,0.388468615824985,0.0102228583111838
"United States","Chicago",2019,10,216305,0.0651857331083424,0.0850650701555674,0.362913478652828,0.545063683225076,0.0134069947527796,0.0296801958892929,0.0704904652370706,0.374712473102322,0.43778288936707,0.0111300734584848,0.0407622541526546,0.0662386629980638,0.463670640986447,0.463670640986447,0.0203811270763273
"United States","Chicago",2019,11,214722,0.0670634587978875,0.0875550712083531,0.315291400042846,0.477827143934948,0.0102458062052328,0.0486035817100983,0.074774741092459,0.325270123752196,0.336486334916065,0.0074774741092459,0.0415757197796487,0.0883484045317535,0.363787548071926,0.467726847521048,0.00519696497245609
"United States","Chicago",2019,12,214769,0.0474928877072576,0.108023038706703,0.272851296043656,0.480516275626371,0.0125716467460388,0.0263504611330698,0.116694899303595,0.252211556559383,0.365142104272539,0.0112930547713156,0.0105379630117498,0.0895726855998735,0.284525001317245,0.442594446493493,0.0158069445176247
"United States","Chicago",2020,1,220714,0.0706797031452468,0.0983172793751189,0.343883940302835,0.589450601230552,0.011326875504046,0.0365350188155347,0.0803770413941763,0.354389682510686,0.431113222023309,0.00730700376310694,0.0255349573566212,0.0714978805985394,0.321740462693427,0.408559317705939,0.020427965885297
"United States","Chicago",2020,2,213731,0.0608241200387403,0.0968507142155326,0.343890217142109,0.557242515124151,0.0159078467793628,0.0228223659186002,0.0874857360213009,0.357550399391404,0.456447318372005,0.00760745530620008,0.0477605603905752,0.106134578645723,0.366164296327744,0.39800466992146,0.0159201867968584
"United States","Chicago",2020,3,228253,0.0516970204115609,0.382470328977056,0.296600701852769,0.473159169868523,0.0657165513706282,0.0331833935550476,0.294963498267089,0.269154192168719,0.294963498267089,0.0442445247400634,0.00987020678083206,0.28623599664413,0.296106203424962,0.276365789863298,0.0542861372945763
"United States","Chicago",2020,4,209967,0.020003143351098,0.274805088418656,0.210985535822296,0.324336681478518,0.0304809803445303,0.00395428842579778,0.217485863418878,0.237257305547867,0.257028747676856,0.0118628652773933,0.010738255033557,0.214765100671141,0.198657718120805,0.161073825503356,0.0161073825503356
"United States","Chicago",2020,5,207516,0.0240945276508799,0.139266369822086,0.208176718903603,0.342624183195513,0.0110834827194048,0.00816759913423449,0.130681586147752,0.277698370563973,0.253195573161269,0.00816759913423449,0.00552516713630587,0.127078844135035,0.215481518315929,0.2817835239516,0.0165755014089176
"United States","Chicago",2020,6,208497,0.0498808136328101,0.134294498242181,0.225902530971669,0.359237782797834,0.0143886962402337,0.0165419130722468,0.14474173938216,0.223315826475332,0.227451304743394,0.0248128696083702,0.00561797752808989,0.134831460674157,0.185393258426966,0.252808988764045,0.0112359550561798
"United States","Chicago",2020,7,204132,0.0529069425665746,0.166069014167304,0.266494229224227,0.533968216644132,0.0161660102286756,0.0168392691757178,0.117874884230024,0.282057758693273,0.328365748926497,0,0.0176056338028169,0.0997652582159625,0.234741784037559,0.381455399061033,0.0234741784037559
"United States","Chicago",2020,8,205511,0.0744485696629378,0.164954673959058,0.272491496805524,0.54595617752821,0.0175173105089265,0.029607071860593,0.105739542359261,0.224167829801633,0.401810260965191,0.00422958169437043,0.017808381811706,0.148403181764217,0.261189599905022,0.457081799833788,0.00593612727056868
"United States","Chicago",2020,9,206357,0.0707511739364306,0.154586469080283,0.280097113255184,0.547594702384702,0.0179300920249858,0.0169419737399407,0.105887335874629,0.275307073274036,0.338839474798814,0.00847098686997035,0.0357504617767979,0.143001847107192,0.262170053029852,0.327712566287315,0.017875230888399
"United States","Chicago",2020,10,209393,0.0725907742856734,0.179089081296891,0.282244392123901,0.579293481635012,0.0171925518045016,0.0337880643662626,0.114034717236136,0.316763103433712,0.380115724120454,0.0168940321831313,0.029322073657049,0.105559465165376,0.269763077644851,0.351864883884588,0
"United States","Chicago",2020,11,215885,0.062070083609329,0.177872478402853,0.24642749612062,0.537323111841953,0.0106538203210042,0.0207848353841038,0.182906551380113,0.261888925839707,0.411539740605254,0.0083139341536415,0.0230388204123949,0.0748761663402834,0.195829973505356,0.282225550051837,0
"United States","Chicago",2020,12,206139,0.0465705179514793,0.20035024910376,0.242069671435294,0.531680079946056,0.0169788346698102,0.0214279592011657,0.14999571440816,0.308562612496786,0.304277020656553,0.0128567755206994,0.018628912071535,0.180079483358172,0.254595131644312,0.310481867858917,0
"United States","Chicago",2021,1,215528,0.0682045952266063,0.159608032367024,0.305760736424038,0.618481125422219,0.0157752125013919,0.0302414999783989,0.138246857044109,0.315375642631875,0.414740571132328,0.00432021428262842,0.036094567767551,0.114299464597245,0.270709258256632,0.354929916380918,0.00601576129459183
"United States","Chicago",2021,2,204411,0.0562592032718396,0.139914192484749,0.349296270748639,0.595369133755033,0.0141871034337682,0.0225164369990093,0.117085472394848,0.337746554985139,0.396289291182563,0.0180131495992074,0.00648088139987038,0.110174983797796,0.362929358392741,0.298120544394038,0.00648088139987038
"United States","Chicago",2021,3,200085,0.0719694129994752,0.14143988804758,0.384836444511083,0.700202413974061,0.0114951145763051,0.0138953219082909,0.0972672533580361,0.328855951829551,0.421491431218157,0,0.0406614258606669,0.115207373271889,0.379506641366224,0.630252100840336,0
"United States","Chicago",2021,4,156801,0.0695148627878649,0.0886473938303965,0.386477127059139,0.49043054572356,0.0108417675907679,0.0319948808190689,0.0693222417746494,0.325281288327201,0.287953927371621,0.010664960273023,0.0252801887587427,0.0505603775174855,0.404483020139884,0.328642453863656,0
"United States","Chicago",2021,5,118120,0.0778868946833728,0.0770402980020318,0.356417202844565,0.431764307483915,0.0110057568574331,0.0244304647895926,0.0244304647895926,0.262627496488121,0.213766566908935,0,0.041463667461387,0.0310977505960402,0.342075256556442,0.145122836114854,0
"United States","Chicago",2021,6,79427,0.0289574074307225,0.0390295491457565,0.241731401160814,0.202701852015058,0.00629508857189621,0.0172087420409568,0.0172087420409568,0.16348304938909,0.043021855102392,0.0086043710204784,0.049800796812749,0.0332005312084993,0.182602921646746,0.116201859229748,0
"United States","Los Angeles",2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2007,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","Los Angeles",2012,1,194867,0.199623332837268,0.232979416730385,0.680977281941016,1.19106878024499,0.0092370693857862,0.208380908883307,0.231217172870518,0.553779401689883,1.30166704727107,0.0142726649920073,0.349911672781628,0.383883679847805,0.652262535670607,1.85826878651991,0.013588802826471
"United States","Los Angeles",2012,2,198320,0.161859620814845,0.186567164179104,0.64138765631303,1.07351754739814,0.00857200484066156,0.189678113410526,0.203833196500863,0.563372306995442,1.17204087987996,0.00283101661806755,0.285553009927948,0.308795696782548,0.541222565328552,1.60374539296743,0.00664076767274297
"United States","Los Angeles",2012,3,208359,0.171338891048623,0.198695520711848,0.720871188669556,1.13314039710308,0.0119985217821164,0.116705116026598,0.219839869724522,0.640521101913421,1.16976523273171,0.0189985072601438,0.31031316297774,0.348310693138279,0.702954307969982,1.75738576992495,0.00633292169342326
"United States","Los Angeles",2012,4,209539,0.190895251003393,0.20139448980858,0.699631094927436,1.1310543621951,0.0133626675702375,0.179082137225029,0.235212359340336,0.644161120466148,1.22951915109721,0.0133643385988827,0.297730976557603,0.319669048514479,0.636204086749405,1.71430362291588,0.0250720822364297
"United States","Los Angeles",2012,5,214672,0.231050160244466,0.218472832973094,0.701069538645003,1.17481553253335,0.0111798464634419,0.210986950066422,0.260477716131385,0.612122632908755,1.33364590659269,0.03386210309708,0.374358022399604,0.361982550584741,0.584741043252274,1.87179011199802,0.00309386795371574
"United States","Los Angeles",2012,6,218023,0.262816308371135,0.254101631479248,0.641675419565826,1.12877999110186,0.0165120193741027,0.226453937210499,0.285640761708698,0.522388059701493,1.22233659289758,0.0334534225424601,0.399790878617339,0.402866193068241,0.559707230064274,1.70372420580004,0.0184518867054156
"United States","Los Angeles",2012,7,223303,0.206893772139201,0.218537144597251,0.646654993439407,1.01386904788561,0.0138824825461369,0.161963811210933,0.227761609515374,0.556750601037581,1.20207516133114,0.0177147918511957,0.322214929291724,0.322214929291724,0.566859597828033,1.47980189748792,0.0238677725401277
"United States","Los Angeles",2012,8,229441,0.250609089046857,0.208768267223382,0.637636690914004,1.0682484821806,0.0104602054558688,0.200813169377231,0.262792542641809,0.555335184450615,1.13298294327648,0.0148750495834986,0.416157383155812,0.36959431930621,0.520924276817415,1.71119259647285,0.0116407659624003
"United States","Los Angeles",2012,9,230840,0.203604228036735,0.193640616877491,0.592618263732455,0.966903482931901,0.00909721018887541,0.222897173369911,0.247391368245726,0.502130994954196,1.1610248371136,0.00734825846274433,0.342612419700214,0.274089935760171,0.471092077087794,1.41898643825839,0.0256959314775161
"United States","Los Angeles",2012,10,236910,0.184880334304166,0.193322358701617,0.599805833438859,0.99278206914018,0.00801992317757798,0.222397589497095,0.265442284238468,0.499796733385943,1.14546715450654,0.00956548772030514,0.276683155864844,0.282272714569185,0.491881165981946,1.45049048377631,0.0111791174086806
"United States","Los Angeles",2012,11,237982,0.16850013866595,0.15463354371339,0.574413190913598,0.828634098377188,0.0105049961761814,0.184082813359153,0.181692127471372,0.485309235219585,0.906069951469076,0.0167348012144684,0.238928710340612,0.286158804245152,0.488970383952881,1.25576484969717,0.0138912040895705
"United States","Los Angeles",2012,12,236859,0.120746942273673,0.14101216335457,0.537872742855454,0.696616974655808,0.00759945790533609,0.155908949173683,0.167901945263966,0.424552061596028,0.825118131011489,0.00959439687222662,0.191885202591841,0.22525654217303,0.45329402931116,1.01504491226119,0.0111237798603966
"United States","Los Angeles",2013,1,243764,0.173938727621798,0.189527575852054,0.657193022759718,0.957073234768054,0.0127172182931032,0.188468518777049,0.237330727348876,0.546791381637117,0.993531574293825,0.0302480338777979,0.270899929566018,0.254645933792057,0.571598851384299,1.41138863303896,0.0216719943652815
"United States","Los Angeles",2013,2,243955,0.141419524092558,0.150027669037322,0.597241294501035,0.8198233280728,0.008198233280728,0.151043361063345,0.167309569177859,0.513547427615374,0.906260166380072,0.00929497606543663,0.223457597558317,0.198931763679965,0.479616306954436,1.13091345105734,0.0109003706126008
"United States","Los Angeles",2013,3,250677,0.151589495645791,0.16236032823115,0.634681283085405,0.875628797217136,0.0103719128599752,0.183274504480043,0.158385374242013,0.5249343832021,0.945786949045162,0.00905059281382931,0.203450735857532,0.23779956139192,0.605067772874997,1.22863106719159,0.00792665204639734
"United States","Los Angeles",2013,4,255260,0.149651335892815,0.155527697249863,0.650317323513281,0.887330564914205,0.00940217817127635,0.144025171168377,0.139593627440119,0.562806053488733,0.912898008021094,0.0155104030489021,0.2008870336551,0.27915470910514,0.547873728150274,1.2079311244456,0.0130446125750065
"United States","Los Angeles",2013,5,255402,0.18872209301415,0.18872209301415,0.610410255205519,0.991378297742383,0.0109631091377515,0.173572477635854,0.171347189461035,0.509590992033468,1.09039120566113,0.0133517290489118,0.262715426649853,0.283732660781841,0.520176544766709,1.38451029844472,0.0105086170659941
"United States","Los Angeles",2013,6,256651,0.240793918589836,0.194427452065256,0.559125037502289,0.981878114638166,0.010909756829313,0.208601482402024,0.213039811814833,0.490435400115397,1.08739070613821,0.0110958235320225,0.350986662506825,0.324987650469282,0.522580141954606,1.34934872474846,0.0181993084262798
"United States","Los Angeles",2013,7,257729,0.187794155876909,0.197106262779897,0.541654218190425,0.924226610121484,0.0135801559001897,0.178623261214192,0.232210239578449,0.388505593140867,1.04271328733784,0.00446558153035479,0.270767613038906,0.304942166140904,0.499474237644585,1.19348054679285,0.0289169295478444
"United States","Los Angeles",2013,8,259725,0.220232938685148,0.163634613533545,0.53248628356916,0.910578496486669,0.00770045240157859,0.181171427940169,0.161286759019907,0.388855747774022,1.03621219151146,0.0243034842358764,0.322741465718559,0.27026317860985,0.519535042376217,1.29621369158511,0.00524782871087088
"United States","Los Angeles",2013,9,258178,0.172749033612469,0.141375330198545,0.466732254491088,0.847864651519494,0.00813392310731356,0.192548808884112,0.154486835034927,0.373902919577288,0.891097975998567,0.00447787927637471,0.227224123182207,0.21653122326775,0.403656971770744,1.20027801539778,0.0213857998289136
